order_id,order_date,ship_mode,segment,city,state,region,category,sub_category,quantity,discount,sale_price,profit
8672,2022-10-31,Second Class,Consumer,Cleveland,Ohio,East,Office Supplies,Storage,2,2.4,117.6,20
8673,2022-07-14,Standard Class,Consumer,Decatur,Illinois,Central,Office Supplies,Fasteners,2,0.6,19.4,0
8674,2022-01-16,Standard Class,Consumer,Decatur,Illinois,Central,Furniture,Chairs,3,12,588,40
8675,2022-11-30,Standard Class,Consumer,Decatur,Illinois,Central,Office Supplies,Storage,3,1,49,10
8676,2023-05-11,Standard Class,Consumer,Decatur,Illinois,Central,Office Supplies,Art,6,1.2,28.8,10
8677,2023-11-16,Standard Class,Consumer,Decatur,Illinois,Central,Furniture,Furnishings,1,0.3,9.7,0
8678,2022-03-26,First Class,Consumer,Mansfield,Texas,Central,Furniture,Tables,5,10.4,509.6,100
8679,2023-01-21,Second Class,Home Office,Houston,Texas,Central,Office Supplies,Binders,8,0.5,9.5,0
8680,2023-02-12,Second Class,Home Office,Houston,Texas,Central,Technology,Accessories,5,8,152,20
8681,2023-09-25,Second Class,Corporate,Richmond,Virginia,South,Office Supplies,Appliances,7,42,2058,420
8682,2023-07-03,Second Class,Corporate,Richmond,Virginia,South,Office Supplies,Supplies,5,2,38,0
8683,2022-04-01,Standard Class,Home Office,Arlington,Virginia,South,Technology,Accessories,3,1.5,48.5,10
8684,2022-11-05,Standard Class,Consumer,San Francisco,California,West,Office Supplies,Art,2,0.5,9.5,0
8685,2022-01-04,Standard Class,Home Office,San Diego,California,West,Technology,Accessories,7,0.4,19.6,0
8686,2023-03-26,Second Class,Corporate,Watertown,New York,East,Office Supplies,Storage,6,4,96,20
8687,2023-10-12,Same Day,Corporate,Los Angeles,California,West,Office Supplies,Supplies,2,9.2,220.8,40
8688,2023-08-18,Same Day,Corporate,Los Angeles,California,West,Office Supplies,Fasteners,5,0.4,19.6,0
8689,2023-07-06,Same Day,Corporate,Los Angeles,California,West,Office Supplies,Paper,2,0.4,9.6,0
8690,2023-06-07,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Art,3,0.2,9.8,0
8691,2022-01-03,Standard Class,Corporate,Akron,Ohio,East,Technology,Phones,2,7.8,252.2,30
8692,2023-09-29,Standard Class,Corporate,Akron,Ohio,East,Technology,Phones,2,10,240,50
8693,2023-10-20,Standard Class,Corporate,Akron,Ohio,East,Technology,Accessories,5,5.6,274.4,30
8694,2022-09-10,Standard Class,Home Office,San Francisco,California,West,Technology,Accessories,5,22.5,427.5,30
8695,2022-01-05,Second Class,Home Office,Grand Rapids,Michigan,Central,Office Supplies,Paper,3,1,19,0
8696,2023-12-05,Second Class,Home Office,San Francisco,California,West,Furniture,Tables,1,6,294,60
8697,2022-09-23,Standard Class,Corporate,Nashville,Tennessee,South,Technology,Phones,3,4.8,235.2,20
8698,2022-06-28,Standard Class,Corporate,Nashville,Tennessee,South,Furniture,Furnishings,4,1.2,28.8,0
8699,2022-01-23,Standard Class,Corporate,Nashville,Tennessee,South,Furniture,Tables,2,4.8,115.2,10
8700,2023-11-25,Standard Class,Corporate,Nashville,Tennessee,South,Technology,Phones,8,44.8,2195.2,160
8701,2023-10-25,Standard Class,Corporate,Nashville,Tennessee,South,Office Supplies,Appliances,8,2.4,77.6,10
8702,2022-07-27,Standard Class,Corporate,Nashville,Tennessee,South,Office Supplies,Storage,1,2.8,137.2,30
8703,2023-04-27,Standard Class,Corporate,Nashville,Tennessee,South,Office Supplies,Paper,5,1.8,88.2,20
8704,2022-03-06,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,2,0,0,0
8705,2023-06-01,First Class,Consumer,Houston,Texas,Central,Technology,Phones,8,2.4,117.6,10
8706,2023-04-15,Standard Class,Home Office,Reno,Nevada,West,Office Supplies,Fasteners,1,0,0,0
8707,2022-12-23,Standard Class,Home Office,New York City,New York,East,Furniture,Chairs,2,6.8,163.2,10
8708,2023-02-26,Standard Class,Home Office,New York City,New York,East,Office Supplies,Art,2,0,0,0
8709,2022-09-18,First Class,Corporate,Los Angeles,California,West,Technology,Phones,4,2.4,77.6,20
8710,2023-09-16,First Class,Corporate,Los Angeles,California,West,Furniture,Bookcases,3,12.4,297.6,30
8711,2023-03-01,First Class,Corporate,Los Angeles,California,West,Office Supplies,Storage,3,10.2,329.8,40
8712,2022-11-09,Standard Class,Consumer,San Diego,California,West,Furniture,Tables,3,25.2,604.8,120
8713,2023-12-16,Standard Class,Consumer,San Francisco,California,West,Furniture,Bookcases,3,10.8,349.2,70
8714,2022-11-29,Standard Class,Corporate,San Diego,California,West,Technology,Phones,6,3.5,66.5,10
8715,2023-01-05,Standard Class,Corporate,San Diego,California,West,Office Supplies,Binders,5,1.5,28.5,0
8716,2022-11-15,Second Class,Corporate,Elyria,Ohio,East,Office Supplies,Binders,1,0,0,0
8717,2022-04-22,Second Class,Home Office,Houston,Texas,Central,Office Supplies,Appliances,4,1.8,58.2,10
8718,2022-09-17,Second Class,Home Office,Houston,Texas,Central,Furniture,Furnishings,2,0.3,9.7,0
8719,2022-08-10,Second Class,Home Office,Houston,Texas,Central,Office Supplies,Art,8,0.2,9.8,0
8720,2022-02-09,Second Class,Home Office,Houston,Texas,Central,Office Supplies,Paper,3,0.8,19.2,0
8721,2022-07-20,Second Class,Home Office,Houston,Texas,Central,Furniture,Chairs,2,7.6,372.4,30
8722,2022-04-29,Second Class,Home Office,Houston,Texas,Central,Office Supplies,Storage,9,2.1,67.9,10
8723,2023-09-20,Second Class,Home Office,Houston,Texas,Central,Office Supplies,Binders,2,0,0,0
8724,2023-01-06,Second Class,Home Office,Miami,Florida,South,Office Supplies,Paper,7,1.2,38.8,0
8725,2022-01-20,Second Class,Home Office,Miami,Florida,South,Office Supplies,Paper,6,0.6,29.4,0
8726,2022-11-19,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Art,4,1,49,0
8727,2022-02-02,Standard Class,Corporate,Murfreesboro,Tennessee,South,Technology,Accessories,3,0,0,0
8728,2022-11-06,Standard Class,Corporate,Murfreesboro,Tennessee,South,Furniture,Furnishings,3,1.5,48.5,10
8729,2023-02-11,Standard Class,Corporate,Murfreesboro,Tennessee,South,Furniture,Bookcases,2,2.6,127.4,20
8730,2022-05-17,Standard Class,Corporate,Murfreesboro,Tennessee,South,Office Supplies,Storage,3,0.4,19.6,0
8731,2023-05-03,Standard Class,Corporate,Murfreesboro,Tennessee,South,Technology,Accessories,7,1.4,68.6,10
8732,2023-04-25,Standard Class,Corporate,Saint Louis,Missouri,Central,Office Supplies,Supplies,3,1.5,48.5,0
8733,2023-01-18,Second Class,Corporate,Seattle,Washington,West,Office Supplies,Paper,3,0.6,19.4,0
8734,2022-02-28,Second Class,Corporate,Seattle,Washington,West,Furniture,Furnishings,3,6.5,123.5,10
8735,2023-03-01,Second Class,Corporate,Seattle,Washington,West,Technology,Accessories,5,25.8,1264.2,120
8736,2023-03-25,Second Class,Corporate,New York City,New York,East,Office Supplies,Storage,4,2.4,57.6,0
8737,2022-11-28,Standard Class,Corporate,Woodbury,Minnesota,Central,Office Supplies,Storage,3,10.8,529.2,90
8738,2023-01-09,Standard Class,Corporate,Chattanooga,Tennessee,South,Office Supplies,Binders,5,0.2,9.8,0
8739,2023-12-07,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Art,4,0.3,9.7,0
8740,2022-04-28,First Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,2,3.2,76.8,20
8741,2023-09-10,First Class,Consumer,Lafayette,Louisiana,South,Office Supplies,Art,5,2.1,67.9,10
8742,2023-06-04,Same Day,Home Office,Lawrence,Indiana,Central,Office Supplies,Binders,3,0.3,9.7,0
8743,2023-12-14,First Class,Consumer,Hillsboro,Oregon,West,Furniture,Furnishings,1,0.2,9.8,0
8744,2023-01-26,First Class,Consumer,Hillsboro,Oregon,West,Technology,Accessories,3,2.5,47.5,0
8745,2022-10-21,Second Class,Home Office,Cambridge,Massachusetts,East,Office Supplies,Art,4,0.4,19.6,0
8746,2022-06-14,Second Class,Home Office,Cambridge,Massachusetts,East,Office Supplies,Paper,3,1.2,58.8,10
8747,2023-07-26,Standard Class,Corporate,San Diego,California,West,Furniture,Furnishings,2,6.3,203.7,30
8748,2023-05-21,Standard Class,Corporate,San Diego,California,West,Office Supplies,Binders,2,1.5,28.5,0
8749,2023-06-02,Standard Class,Corporate,San Diego,California,West,Technology,Machines,2,12,228,30
8750,2022-02-05,First Class,Consumer,New York City,New York,East,Office Supplies,Binders,3,61,2989,370
8751,2023-01-10,First Class,Consumer,New York City,New York,East,Technology,Phones,2,6.5,123.5,10
8752,2022-10-26,Standard Class,Home Office,Tallahassee,Florida,South,Office Supplies,Paper,4,3.6,86.4,10
8753,2022-03-04,Standard Class,Home Office,Tallahassee,Florida,South,Technology,Phones,3,3.6,176.4,10
8754,2022-06-15,First Class,Consumer,Toledo,Ohio,East,Office Supplies,Labels,6,1,19,0
8755,2022-05-30,First Class,Consumer,Toledo,Ohio,East,Office Supplies,Binders,3,0,0,0
8756,2023-09-22,First Class,Consumer,Toledo,Ohio,East,Office Supplies,Binders,2,0.4,9.6,0
8757,2022-09-20,Standard Class,Corporate,Columbia,Maryland,East,Office Supplies,Appliances,2,2,38,0
8758,2022-12-31,Standard Class,Corporate,Columbia,Maryland,East,Office Supplies,Paper,8,2,48,10
8759,2022-06-02,Standard Class,Corporate,Columbia,Maryland,East,Furniture,Furnishings,3,0.6,29.4,0
8760,2023-01-14,Standard Class,Corporate,Columbia,Maryland,East,Office Supplies,Binders,3,0.3,9.7,0
8761,2023-10-21,Standard Class,Home Office,Atlanta,Georgia,South,Office Supplies,Binders,1,38.1,1231.9,190
8762,2022-12-16,Standard Class,Home Office,Atlanta,Georgia,South,Office Supplies,Envelopes,8,6.5,123.5,10
8763,2022-11-23,Standard Class,Consumer,Sacramento,California,West,Office Supplies,Storage,1,0.5,9.5,0
8764,2023-07-08,Standard Class,Consumer,Sacramento,California,West,Office Supplies,Supplies,2,0.6,29.4,10
8765,2023-03-15,Standard Class,Corporate,Fort Worth,Texas,Central,Office Supplies,Art,2,0.4,9.6,0
8766,2022-11-09,Standard Class,Corporate,Fort Worth,Texas,Central,Office Supplies,Binders,2,0,0,0
8767,2022-01-20,Standard Class,Corporate,Fort Worth,Texas,Central,Office Supplies,Appliances,3,0.6,19.4,0
8768,2023-03-31,Standard Class,Corporate,Fort Worth,Texas,Central,Office Supplies,Binders,5,0.5,9.5,0
8769,2022-10-19,Standard Class,Consumer,Columbus,Ohio,East,Technology,Accessories,4,8.7,281.3,60
8770,2023-10-24,Same Day,Home Office,Louisville,Colorado,West,Technology,Phones,3,7.5,142.5,20
8771,2023-08-13,Same Day,Home Office,Louisville,Colorado,West,Furniture,Chairs,4,1.6,78.4,10
8772,2022-02-04,First Class,Corporate,Raleigh,North Carolina,South,Office Supplies,Appliances,4,37.6,902.4,170
8773,2022-01-02,First Class,Corporate,Raleigh,North Carolina,South,Office Supplies,Paper,3,2.8,67.2,10
8774,2022-09-14,Standard Class,Home Office,New York City,New York,East,Office Supplies,Appliances,6,1.5,28.5,0
8775,2023-06-13,Standard Class,Home Office,New York City,New York,East,Office Supplies,Binders,2,0.3,9.7,0
8776,2022-06-02,Second Class,Home Office,Chicago,Illinois,Central,Office Supplies,Art,2,0,0,0
8777,2023-05-26,First Class,Corporate,Huntsville,Texas,Central,Furniture,Chairs,5,10.6,519.4,30
8778,2023-10-20,First Class,Corporate,Huntsville,Texas,Central,Office Supplies,Paper,8,2,38,0
8779,2023-10-20,Standard Class,Corporate,New York City,New York,East,Furniture,Bookcases,3,5.8,284.2,30
8780,2023-07-06,Second Class,Consumer,Salem,Oregon,West,Office Supplies,Storage,3,1.5,28.5,0
8781,2023-07-15,First Class,Corporate,Houston,Texas,Central,Office Supplies,Art,2,1.2,58.8,10
8782,2022-07-20,First Class,Corporate,Houston,Texas,Central,Furniture,Bookcases,6,49.2,1180.8,220
8783,2023-05-12,Standard Class,Corporate,Twin Falls,Idaho,West,Office Supplies,Binders,4,0.8,19.2,0
8784,2022-01-19,Standard Class,Corporate,Twin Falls,Idaho,West,Furniture,Tables,3,56.5,1073.5,180
8785,2023-03-19,Standard Class,Home Office,Knoxville,Tennessee,South,Office Supplies,Labels,2,0,0,0
8786,2022-11-23,Standard Class,Corporate,Phoenix,Arizona,West,Technology,Phones,5,4,196,20
8787,2023-12-28,Standard Class,Corporate,Phoenix,Arizona,West,Office Supplies,Paper,3,1,19,0
8788,2023-05-02,Standard Class,Corporate,Phoenix,Arizona,West,Technology,Accessories,4,10.8,259.2,40
8789,2022-09-12,Standard Class,Consumer,Monroe,North Carolina,South,Furniture,Chairs,3,14,686,60
8790,2023-03-24,Standard Class,Consumer,Monroe,North Carolina,South,Furniture,Bookcases,2,1.6,78.4,10
8791,2023-05-14,Standard Class,Corporate,Richmond,Virginia,South,Office Supplies,Binders,9,2.5,47.5,0
8792,2022-04-13,Standard Class,Consumer,Houston,Texas,Central,Technology,Phones,7,16.2,523.8,30
8793,2023-02-05,First Class,Corporate,Los Angeles,California,West,Office Supplies,Labels,2,0.4,9.6,0
8794,2022-08-19,First Class,Corporate,Los Angeles,California,West,Office Supplies,Fasteners,5,1,19,0
8795,2023-06-21,First Class,Corporate,Los Angeles,California,West,Technology,Phones,5,23.2,556.8,60
8796,2023-08-10,First Class,Corporate,Los Angeles,California,West,Technology,Phones,4,8.4,201.6,40
8797,2023-12-03,Standard Class,Consumer,Orem,Utah,West,Office Supplies,Paper,2,0.4,9.6,0
8798,2022-03-23,Standard Class,Consumer,Orem,Utah,West,Office Supplies,Art,2,2.5,47.5,0
8799,2022-06-24,Standard Class,Home Office,Burlington,Vermont,East,Technology,Phones,5,64.5,1225.5,120
8800,2023-12-09,First Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Copiers,5,36,1764,360
8801,2022-03-21,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Paper,2,0.5,9.5,0
8802,2022-12-01,First Class,Consumer,Oklahoma City,Oklahoma,Central,Technology,Phones,2,8.8,211.2,20
8803,2023-07-10,First Class,Consumer,Oklahoma City,Oklahoma,Central,Furniture,Bookcases,2,10.2,329.8,70
8804,2023-08-25,First Class,Corporate,New York City,New York,East,Technology,Accessories,3,0.9,29.1,10
8805,2023-11-30,First Class,Corporate,New York City,New York,East,Office Supplies,Labels,3,0.8,19.2,0
8806,2022-11-19,Standard Class,Consumer,Salt Lake City,Utah,West,Office Supplies,Binders,3,4,96,20
8807,2023-11-06,Standard Class,Corporate,Utica,New York,East,Furniture,Furnishings,2,1.6,38.4,0
8808,2023-05-24,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,3,1.2,28.8,0
8809,2023-08-01,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,5,4.8,115.2,10
8810,2022-01-04,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Labels,5,0.2,9.8,0
8811,2022-10-21,Standard Class,Corporate,Los Angeles,California,West,Office Supplies,Paper,4,1.6,38.4,10
8812,2022-03-23,Standard Class,Corporate,Jackson,Michigan,Central,Office Supplies,Appliances,3,10.5,199.5,40
8813,2022-09-29,Standard Class,Corporate,Jackson,Michigan,Central,Office Supplies,Art,5,0.4,9.6,0
8814,2022-12-30,Standard Class,Corporate,Glendale,Arizona,West,Furniture,Chairs,3,10.8,259.2,40
8815,2022-12-24,Second Class,Consumer,Wilmington,Delaware,East,Technology,Phones,2,12.4,297.6,30
8816,2023-03-16,Second Class,Consumer,Wilmington,Delaware,East,Office Supplies,Paper,6,1.6,38.4,10
8817,2023-05-22,Second Class,Consumer,Wilmington,Delaware,East,Office Supplies,Art,4,0.4,9.6,0
8818,2023-06-19,Second Class,Consumer,Wilmington,Delaware,East,Office Supplies,Envelopes,2,0.8,19.2,0
8819,2023-08-15,Second Class,Consumer,Wilmington,Delaware,East,Office Supplies,Paper,6,0.8,39.2,0
8820,2023-02-03,Standard Class,Consumer,Austin,Texas,Central,Office Supplies,Paper,4,13.6,326.4,20
8821,2022-01-21,Standard Class,Consumer,Orlando,Florida,South,Technology,Copiers,2,28.8,931.2,80
8822,2023-02-16,Standard Class,Consumer,Orlando,Florida,South,Office Supplies,Binders,2,0,0,0
8823,2022-10-28,Standard Class,Consumer,Orlando,Florida,South,Office Supplies,Art,2,1.8,58.2,10
8824,2022-02-22,Standard Class,Consumer,Orlando,Florida,South,Office Supplies,Paper,2,0.5,9.5,0
8825,2023-10-07,Second Class,Consumer,Reading,Pennsylvania,East,Office Supplies,Envelopes,3,0.2,9.8,0
8826,2023-01-03,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Labels,3,0.5,9.5,0
8827,2023-02-26,Second Class,Consumer,Houston,Texas,Central,Office Supplies,Paper,5,0.9,29.1,0
8828,2022-05-06,Second Class,Consumer,Houston,Texas,Central,Office Supplies,Paper,7,0.6,29.4,0
8829,2022-03-03,Standard Class,Corporate,Saint Charles,Missouri,Central,Office Supplies,Paper,2,0.5,9.5,0
8830,2023-12-09,First Class,Corporate,Indianapolis,Indiana,Central,Office Supplies,Storage,2,15.6,374.4,80
8831,2022-04-05,Second Class,Corporate,Seattle,Washington,West,Office Supplies,Binders,10,1.5,28.5,10
8832,2022-06-04,Standard Class,Home Office,Harrisonburg,Virginia,South,Furniture,Furnishings,2,0.8,39.2,0
8833,2023-04-30,Standard Class,Consumer,Rochester,New York,East,Office Supplies,Binders,2,36.6,1183.4,110
8834,2022-11-25,Standard Class,Home Office,Sandy Springs,Georgia,South,Office Supplies,Storage,1,1,19,0
8835,2023-12-09,Standard Class,Home Office,Sandy Springs,Georgia,South,Technology,Phones,2,4.5,85.5,10
8836,2023-07-21,Standard Class,Home Office,Sandy Springs,Georgia,South,Office Supplies,Art,4,0.5,9.5,0
8837,2022-09-29,Standard Class,Home Office,Sandy Springs,Georgia,South,Office Supplies,Art,3,0.5,9.5,0
8838,2023-08-03,Standard Class,Home Office,Sandy Springs,Georgia,South,Office Supplies,Labels,5,0.6,19.4,0
8839,2022-11-21,Second Class,Corporate,Los Angeles,California,West,Office Supplies,Art,3,2.8,67.2,10
8840,2022-10-27,Second Class,Corporate,Los Angeles,California,West,Office Supplies,Binders,2,2.8,67.2,10
8841,2022-08-07,Second Class,Corporate,Los Angeles,California,West,Technology,Accessories,3,15,285,40
8842,2022-03-28,Standard Class,Corporate,San Francisco,California,West,Technology,Accessories,3,3.6,86.4,10
8843,2022-08-26,Standard Class,Corporate,San Francisco,California,West,Technology,Accessories,2,0.6,29.4,10
8844,2023-05-26,Second Class,Corporate,Minneapolis,Minnesota,Central,Office Supplies,Storage,5,2.8,67.2,0
8845,2022-12-15,Standard Class,Consumer,Columbus,Ohio,East,Office Supplies,Binders,3,0.2,9.8,0
8846,2023-01-03,Standard Class,Consumer,Columbus,Ohio,East,Office Supplies,Fasteners,3,0,0,0
8847,2022-08-25,Standard Class,Consumer,Columbus,Ohio,East,Office Supplies,Paper,5,4.5,85.5,10
8848,2022-08-04,Standard Class,Consumer,Columbus,Ohio,East,Office Supplies,Appliances,2,2.6,127.4,20
8849,2022-09-23,First Class,Corporate,Raleigh,North Carolina,South,Technology,Phones,1,3.5,66.5,10
8850,2023-05-19,First Class,Corporate,Raleigh,North Carolina,South,Furniture,Furnishings,10,3.2,156.8,10
8851,2022-02-13,First Class,Corporate,Raleigh,North Carolina,South,Office Supplies,Binders,2,0,0,0
8852,2023-01-19,First Class,Corporate,Raleigh,North Carolina,South,Office Supplies,Paper,2,0.3,9.7,0
8853,2022-03-19,Second Class,Consumer,New York City,New York,East,Office Supplies,Paper,4,6,114,20
8854,2023-11-10,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Supplies,5,1.2,58.8,10
8855,2023-11-26,First Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,3,31,589,30
8856,2023-01-19,Standard Class,Corporate,Meridian,Idaho,West,Office Supplies,Binders,3,0.8,19.2,0
8857,2022-02-25,Standard Class,Corporate,Sacramento,California,West,Technology,Accessories,6,8.4,201.6,40
8858,2022-07-24,Standard Class,Corporate,Sacramento,California,West,Technology,Phones,2,1.5,28.5,10
8859,2022-01-25,Standard Class,Corporate,Sacramento,California,West,Office Supplies,Binders,5,254,4826,1020
8860,2022-08-06,Standard Class,Home Office,Charlotte,North Carolina,South,Technology,Phones,1,1.2,38.8,10
8861,2023-08-22,Standard Class,Home Office,Paterson,New Jersey,East,Office Supplies,Labels,3,1.2,28.8,10
8862,2023-11-23,Standard Class,Home Office,Paterson,New Jersey,East,Furniture,Furnishings,4,0.5,9.5,0
8863,2022-03-22,Standard Class,Home Office,Paterson,New Jersey,East,Office Supplies,Binders,4,10.5,199.5,10
8864,2022-04-29,Standard Class,Home Office,Paterson,New Jersey,East,Office Supplies,Appliances,4,2.2,107.8,20
8865,2023-01-16,Standard Class,Home Office,Paterson,New Jersey,East,Office Supplies,Paper,6,1.2,38.8,10
8866,2023-07-09,Standard Class,Consumer,Arlington,Virginia,South,Office Supplies,Appliances,3,0.8,39.2,10
8867,2023-03-21,First Class,Consumer,Chicago,Illinois,Central,Furniture,Bookcases,5,24.5,465.5,30
8868,2022-09-03,First Class,Consumer,Chicago,Illinois,Central,Technology,Phones,2,0.5,9.5,0
8869,2023-12-25,Standard Class,Consumer,San Diego,California,West,Technology,Machines,2,34.5,655.5,70
8870,2023-07-22,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Binders,5,0.6,19.4,0
8871,2022-07-08,Standard Class,Corporate,Seattle,Washington,West,Furniture,Furnishings,12,2.1,67.9,10
8872,2023-12-03,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Storage,4,16.2,523.8,80
8873,2022-02-13,Same Day,Consumer,Columbus,Ohio,East,Technology,Machines,2,4,96,10
8874,2022-05-26,Same Day,Consumer,Columbus,Ohio,East,Office Supplies,Binders,2,0.8,19.2,0
8875,2023-10-18,Second Class,Consumer,Houston,Texas,Central,Office Supplies,Binders,5,0.8,19.2,0
8876,2022-11-08,Standard Class,Consumer,Irving,Texas,Central,Office Supplies,Supplies,2,3.8,186.2,30
8877,2023-12-14,Standard Class,Consumer,Irving,Texas,Central,Office Supplies,Appliances,1,2.4,57.6,0
8878,2023-05-21,Standard Class,Consumer,Morristown,New Jersey,East,Technology,Machines,4,9.6,470.4,80
8879,2022-04-07,Standard Class,Consumer,Morristown,New Jersey,East,Office Supplies,Storage,3,1.5,28.5,0
8880,2023-03-13,First Class,Corporate,Los Angeles,California,West,Office Supplies,Paper,11,3.8,186.2,20
8881,2023-02-07,First Class,Corporate,Los Angeles,California,West,Technology,Accessories,3,12,228,40
8882,2023-02-08,Second Class,Home Office,Aurora,Illinois,Central,Technology,Accessories,7,2,48,10
8883,2023-08-25,Standard Class,Corporate,Durham,North Carolina,South,Technology,Phones,2,0.4,19.6,0
8884,2023-01-23,Standard Class,Corporate,Durham,North Carolina,South,Office Supplies,Paper,3,0.4,9.6,0
8885,2022-04-04,Standard Class,Corporate,Columbus,Ohio,East,Office Supplies,Binders,4,0.4,9.6,0
8886,2022-11-03,Standard Class,Corporate,Columbus,Ohio,East,Office Supplies,Binders,3,0,0,0
8887,2023-05-20,Standard Class,Corporate,Columbus,Ohio,East,Office Supplies,Binders,8,0.8,19.2,0
8888,2023-02-05,Second Class,Corporate,Los Angeles,California,West,Office Supplies,Storage,2,14,266,30
8889,2022-04-27,Standard Class,Home Office,Stockton,California,West,Furniture,Furnishings,9,25.2,604.8,60
8890,2023-08-16,Second Class,Home Office,Columbia,Missouri,Central,Technology,Phones,3,13.5,436.5,80
8891,2022-04-18,Second Class,Home Office,Columbia,Missouri,Central,Office Supplies,Appliances,7,77.2,1852.8,290
8892,2023-01-15,First Class,Home Office,Columbus,Georgia,South,Furniture,Chairs,2,6,114,20
8893,2022-04-22,Standard Class,Home Office,San Diego,California,West,Furniture,Chairs,9,134,2546,290
8894,2023-12-24,Standard Class,Consumer,Texas City,Texas,Central,Furniture,Tables,2,14.7,475.3,60
8895,2023-06-24,Standard Class,Consumer,Los Angeles,California,West,Furniture,Furnishings,3,9.3,300.7,20
8896,2022-05-22,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Storage,3,0.6,19.4,0
8897,2023-12-21,Standard Class,Consumer,Los Angeles,California,West,Technology,Phones,3,6.8,163.2,20
8898,2022-08-03,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,4,1.2,38.8,0
8899,2022-04-13,Second Class,Corporate,Springfield,Virginia,South,Technology,Phones,3,9.8,480.2,50
8900,2022-06-25,Second Class,Corporate,Springfield,Virginia,South,Office Supplies,Labels,2,1.5,28.5,10
8901,2022-08-23,Standard Class,Consumer,Decatur,Illinois,Central,Furniture,Furnishings,3,0.9,29.1,10
8902,2023-03-22,Standard Class,Consumer,Decatur,Illinois,Central,Office Supplies,Paper,4,0.8,19.2,0
8903,2022-08-03,Standard Class,Consumer,Decatur,Illinois,Central,Furniture,Chairs,3,7.6,182.4,30
8904,2023-01-16,Standard Class,Consumer,Decatur,Illinois,Central,Office Supplies,Paper,2,0.4,9.6,0
8905,2023-05-30,Same Day,Home Office,New York City,New York,East,Office Supplies,Labels,1,1.5,28.5,0
8906,2023-10-22,Same Day,Home Office,New York City,New York,East,Technology,Accessories,3,1.2,28.8,0
8907,2022-01-22,Same Day,Home Office,New York City,New York,East,Office Supplies,Paper,9,1.6,78.4,10
8908,2023-03-11,First Class,Corporate,San Francisco,California,West,Technology,Phones,7,1.4,68.6,10
8909,2023-03-08,Standard Class,Corporate,Moreno Valley,California,West,Office Supplies,Paper,8,5.4,174.6,30
8910,2023-04-30,Standard Class,Consumer,Everett,Massachusetts,East,Office Supplies,Labels,3,0.4,19.6,0
8911,2022-11-01,Standard Class,Consumer,Chattanooga,Tennessee,South,Technology,Accessories,3,3,97,0
8912,2022-11-15,Standard Class,Consumer,Chattanooga,Tennessee,South,Technology,Phones,9,4.2,135.8,20
8913,2022-11-08,Standard Class,Consumer,Chattanooga,Tennessee,South,Office Supplies,Binders,2,0,0,0
8914,2023-08-01,Standard Class,Consumer,Chattanooga,Tennessee,South,Office Supplies,Labels,2,0,0,0
8915,2023-12-31,Standard Class,Corporate,Austin,Texas,Central,Office Supplies,Storage,6,25.8,834.2,140
8916,2022-01-04,Standard Class,Corporate,Austin,Texas,Central,Office Supplies,Binders,4,0.4,9.6,0
8917,2023-09-10,Standard Class,Corporate,Austin,Texas,Central,Office Supplies,Appliances,4,2.5,47.5,0
8918,2022-11-15,Standard Class,Corporate,Austin,Texas,Central,Office Supplies,Paper,2,4,76,0
8919,2023-08-23,Standard Class,Corporate,Austin,Texas,Central,Office Supplies,Binders,6,1,19,0
8920,2023-06-27,Standard Class,Corporate,Virginia Beach,Virginia,South,Furniture,Furnishings,2,5.4,174.6,30
8921,2022-12-12,Standard Class,Corporate,Jamestown,New York,East,Technology,Accessories,2,6.4,153.6,20
8922,2022-11-08,Standard Class,Corporate,Coral Gables,Florida,South,Technology,Phones,3,1,49,0
8923,2023-02-25,Standard Class,Corporate,Coral Gables,Florida,South,Furniture,Furnishings,3,0.5,9.5,0
8924,2023-12-06,Standard Class,Consumer,Hickory,North Carolina,South,Office Supplies,Binders,4,0,0,0
8925,2022-07-25,Standard Class,Consumer,Rockford,Illinois,Central,Technology,Phones,4,72,1368,120
8926,2023-04-02,Standard Class,Consumer,Rockford,Illinois,Central,Office Supplies,Binders,3,0,0,0
8927,2022-06-25,Standard Class,Consumer,Rockford,Illinois,Central,Furniture,Tables,3,25.2,604.8,60
8928,2022-10-07,Second Class,Corporate,Seattle,Washington,West,Office Supplies,Art,5,2,98,10
